pris,pris_kvm,prisant,verditakst,BOAProm,energi,boligtype,vest,dummyGrünneløkkaSagene,dummyFrogner,dummySt.Hanshaugen,dummyGamleOslo,solgt,byggeår,alder
7600000,71698,6990000,7200000,106,G,Tomannsbolig,1,0,0,0,0,2014,1936,78
7600000,54676,7700000,8000000,139,F,Rekkehus,1,0,0,0,0,2014,1983,31
7600000,56296,7890000,#NULL!,135,D,Rekkehus,1,0,0,0,0,2014,2005,9
7600000,48101,7800000,7800000,158,C,Enebolig,1,0,0,0,0,2014,2013,1
7570000,38040,7000000,7000000,199,F,Tomannsbolig,1,0,0,0,0,2014,1938,76
7550000,59921,6700000,6700000,126,G,Enebolig,1,0,0,0,0,2014,1971,43
7550000,39737,7700000,7700000,190,#NULL!,Rekkehus,1,0,0,0,0,2014,1978,36
7550000,31458,6800000,7000000,240,E,Enebolig,1,0,0,0,0,2014,1984,30
7500000,52817,6950000,7200000,142,G,Enebolig,1,0,0,0,0,2014,1918,96
7500000,52817,6950000,7200000,142,G,Enebolig,1,0,0,0,0,2014,1918,96
7500000,35211,7900000,8500000,213,D,Enebolig,1,0,0,0,0,2014,1976,38
7500000,42135,7290000,7300000,178,F,Rekkehus,1,0,0,0,0,2014,1978,36
7500000,39683,7500000,8200000,189,F,Enebolig,1,0,0,0,0,2014,1986,28
7500000,39683,7500000,9150000,189,F,Leilighet,1,0,0,0,0,2014,1986,28
7500000,78176,7000000,7000000,96,D,Leilighet,1,0,0,0,0,2014,2001,13
7500000,55147,8000000,8000000,136,C,Rekkehus,1,0,0,0,0,2014,2004,10
7450000,72330,7490000,8500000,103,C,Enebolig,1,0,0,0,0,2014,2012,2
7450000,51027,7500000,8000000,146,C,Rekkehus,1,0,0,0,0,2014,2013,1
7425000,38273,7500000,7500000,194,F,Rekkehus,1,0,0,0,0,2014,1986,28
7400000,74000,6800000,6800000,100,G,Enebolig,1,0,0,0,0,2014,1932,82
7400000,71154,7500000,7500000,104,F,Enebolig,1,0,0,0,0,2014,1972,42
7400000,71154,7500000,7500000,104,F,Enebolig,1,0,0,0,0,2014,1972,42
7400000,50340,7400000,7400000,147,F,Enebolig,1,0,0,0,0,2014,1983,31
7400000,67273,7000000,7000000,110,G,Leilighet,1,0,0,0,0,2014,1986,28
7400000,60670,7500000,7300000,122,D,Enebolig,1,0,0,0,0,2014,2012,2
7370000,53406,6990000,7600000,138,F,Rekkehus,1,0,0,0,0,2014,1968,46
7350000,37121,7500000,7500000,198,C,Rekkehus,1,0,0,0,0,2014,1998,16
7300000,44785,6380000,6500000,163,G,Tomannsbolig,1,0,0,0,0,2014,1897,117
7300000,61864,6900000,7000000,118,G,Enebolig,1,0,0,0,0,2014,1928,86
7300000,61864,6900000,7000000,118,G,Enebolig,1,0,0,0,0,2014,1928,86
7300000,45062,7500000,7500000,162,D,Tomannsbolig,1,0,0,0,0,2014,1929,85
7300000,48344,7190000,7600000,151,G,Rekkehus,1,0,0,0,0,2014,1951,63
7300000,#NULL!,7250000,7500000,#NULL!,G,Enebolig,1,0,0,0,0,2014,1975,39
7300000,43976,6900000,7000000,166,G,Rekkehus,1,0,0,0,0,2014,1977,37
7300000,51408,7500000,7900000,142,F,Enebolig,1,0,0,0,0,2014,1980,34
7300000,44512,7390000,7400000,164,E,Rekkehus,1,0,0,0,0,2014,1995,19
7275000,49829,7350000,7350000,146,G,Tomannsbolig,1,0,0,0,0,2014,1910,104
7250000,70050,7390000,7500000,106,D,Leilighet,1,0,0,0,0,2014,1999,15
7250000,53309,7500000,7500000,136,C,Rekkehus,1,0,0,0,0,2014,2002,12
7240000,52086,#NULL!,7200000,139,F,Rekkehus,1,0,0,0,0,2014,1982,32
7210000,64375,6500000,6500000,112,D,Rekkehus,1,0,0,0,0,2014,2005,9
7200000,37696,7100000,7100000,191,G,Rekkehus,1,0,0,0,0,2014,1961,53
7200000,42353,7350000,7800000,170,F,Rekkehus,1,0,0,0,0,2014,1979,35
7150000,68750,6750000,6750000,104,G,Rekkehus,1,0,0,0,0,2014,1956,58
7150000,50368,7450000,7450000,142,E,Leilighet,1,0,0,0,0,2014,1995,19
7150000,66822,7300000,7300000,107,D,Leilighet,1,0,0,0,0,2014,2001,13
7125000,57460,5800000,5800000,124,G,Tomannsbolig,1,0,0,0,0,2014,1965,49
7100000,50714,7400000,7400000,140,F,Enebolig,1,0,0,0,0,2014,1974,40
7100000,52987,6200000,6300000,134,G,Leilighet,1,0,0,0,0,2014,1982,32
7100000,73196,7100000,8200000,97,D,Leilighet,1,0,0,0,0,2014,2004,10
7100000,56349,7190000,7250000,126,D,Leilighet,1,0,0,0,0,2014,2007,7
7100000,62832,7100000,7100000,113,C,Rekkehus,1,0,0,0,0,2014,2013,1
7050000,48288,7000000,7000000,146,D,Rekkehus,1,0,0,0,0,2014,2002,12
7000000,44025,6500000,6650000,159,D,Tomannsbolig,1,0,0,0,0,2014,1987,27
6990000,51397,6490000,6500000,136,F,Rekkehus,1,0,0,0,0,2014,1968,46
6950000,51481,6990000,7850000,135,G,Enebolig,1,0,0,0,0,2014,1952,62
6950000,46026,6950000,7100000,151,F,Rekkehus,1,0,0,0,0,2014,1978,36
6950000,49643,6950000,7300000,140,F,Rekkehus,1,0,0,0,0,2014,1982,32
6950000,57917,7000000,7000000,120,F,Rekkehus,1,0,0,0,0,2014,1985,29
6925000,53682,6990000,7100000,129,C,Tomannsbolig,1,0,0,0,0,2014,2006,8
6920000,45229,6400000,7600000,153,G,Rekkehus,1,0,0,0,0,2014,1953,61
6900000,60526,7500000,7500000,114,G,Tomannsbolig,1,0,0,0,0,2014,1923,91
6900000,55645,6900000,6900000,124,G,Rekkehus,1,0,0,0,0,2014,1935,79
6900000,40588,6900000,7200000,170,G,Tomannsbolig,1,0,0,0,0,2014,1946,68
6900000,64256,6790000,6800000,108,F,Rekkehus,1,0,0,0,0,2014,1960,54
6900000,53077,6900000,6900000,130,C,Tomannsbolig,1,0,0,0,0,2014,2009,5
6870000,57250,6840000,7200000,120,G,Leilighet,1,0,0,0,0,2014,1946,68
6850000,57563,6850000,6900000,119,D,Rekkehus,1,0,0,0,0,2014,2008,6
6820000,49781,6300000,6400000,137,G,Rekkehus,1,0,0,0,0,2014,1954,60
6800000,49275,6800000,6800000,138,G,Tomannsbolig,1,0,0,0,0,2014,1948,66
6800000,44737,6900000,7250000,152,D,Tomannsbolig,1,0,0,0,0,2014,1953,61
6800000,33498,7200000,7200000,203,E,Enebolig,1,0,0,0,0,2014,1987,27
6800000,51128,6450000,6450000,133,E,Rekkehus,1,0,0,0,0,2014,1995,19
6750000,54435,6990000,7200000,124,G,Enebolig,1,0,0,0,0,2014,1897,117
6750000,42188,6700000,6700000,160,E,Rekkehus,1,0,0,0,0,2014,1976,38
6750000,46553,6950000,7200000,145,D,Rekkehus,1,0,0,0,0,2014,2000,14
6740000,48143,6450000,6480000,140,F,Tomannsbolig,1,0,0,0,0,2014,1946,68
6725000,64663,6600000,6600000,104,G,Enebolig,1,0,0,0,0,2014,1982,32
6720000,43922,7200000,7200000,153,F,Rekkehus,1,0,0,0,0,2014,1982,32
6700000,58261,6490000,6700000,115,G,Enebolig,1,0,0,0,0,2014,1890,124
6700000,50000,6450000,6500000,134,F,Leilighet,1,0,0,0,0,2014,1949,65
6700000,63208,6600000,6600000,106,F,Tomannsbolig,1,0,0,0,0,2014,1950,64
6700000,54520,5990000,6100000,123,D,Rekkehus,1,0,0,0,0,2014,1996,18
6680000,40732,5900000,6400000,164,F,Rekkehus,1,0,0,0,0,2014,1974,40
6660000,40859,6400000,6400000,163,F,Rekkehus,1,0,0,0,0,2014,1976,38
6650000,43182,6950000,7000000,154,E,Rekkehus,1,0,0,0,0,2014,1986,28
6650000,40549,6900000,7000000,164,D,Tomannsbolig,1,0,0,0,0,2014,1994,20
6650000,59910,6990000,7000000,111,C,Tomannsbolig,1,0,0,0,0,2014,2009,5
6625000,60780,6100000,6100000,109,F,Tomannsbolig,1,0,0,0,0,2014,1952,62
6600000,54098,6490000,6600000,122,G,Enebolig,1,0,0,0,0,2014,1889,125
6600000,42038,6600000,7400000,157,G,Tomannsbolig,1,0,0,0,0,2014,1939,75
6600000,75000,5490000,6100000,88,G,Rekkehus,1,0,0,0,0,2014,1950,64
6600000,59494,5990000,6000000,111,F,Rekkehus,1,0,0,0,0,2014,1983,31
6600000,54098,6190000,6400000,122,F,Rekkehus,1,0,0,0,0,2014,1984,30
6600000,53226,6200000,6200000,124,E,Tomannsbolig,1,0,0,0,0,2014,1988,26
6600000,48194,6800000,6800000,137,D,Rekkehus,1,0,0,0,0,2014,2000,14
6600000,54808,7000000,7400000,121,D,Leilighet,1,0,0,0,0,2014,2005,9
6600000,60550,6350000,6350000,109,B,Leilighet,1,0,0,0,0,2014,2011,3
6575000,64461,6500000,6500000,102,D,Leilighet,1,0,0,0,0,2014,2006,8
6570000,65050,5600000,5600000,101,G,Leilighet,1,0,0,0,0,2014,1959,55
6550000,40432,6400000,6600000,162,F,Rekkehus,1,0,0,0,0,2014,1976,38
6550000,39939,6200000,6200000,164,F,Rekkehus,1,0,0,0,0,2014,1979,35
6530000,51016,6400000,6400000,128,F,Rekkehus,1,0,0,0,0,2014,1981,33
6525000,50192,6600000,6800000,130,E,Tomannsbolig,1,0,0,0,0,2014,1983,31
6500000,67010,6900000,6900000,97,G,Tomannsbolig,1,0,0,0,0,2014,1955,59
6500000,53719,6450000,6500000,121,F,Rekkehus,1,0,0,0,0,2014,1984,30
6500000,47794,6300000,6300000,136,E,Tomannsbolig,1,0,0,0,0,2014,1987,27
6500000,43046,6380000,6400000,151,E,Tomannsbolig,1,0,0,0,0,2014,1988,26
6500000,89041,5800000,5800000,73,D,Leilighet,1,0,0,0,0,2014,2008,6
6490000,44452,6490000,7100000,146,F,Leilighet,1,0,0,0,0,2014,1985,29
6475000,63480,6300000,6300000,102,G,Leilighet,1,0,0,0,0,2014,1914,100
6475000,49808,6600000,6900000,130,F,Leilighet,1,0,0,0,0,2014,1923,91
6475000,50586,6390000,6500000,128,F,Leilighet,1,0,0,0,0,2014,1986,28
6450000,57589,6400000,6700000,112,G,Leilighet,1,0,0,0,0,2014,1916,98
6400000,64646,5800000,5800000,99,G,Tomannsbolig,1,0,0,0,0,2014,1947,67
6400000,45714,6500000,6500000,140,G,Enebolig,1,0,0,0,0,2014,1948,66
6400000,58542,6400000,6500000,110,F,Rekkehus,1,0,0,0,0,2014,1960,54
6400000,49231,5990000,6200000,130,F,Rekkehus,1,0,0,0,0,2014,1981,33
6400000,65306,6600000,7500000,98,E,Leilighet,1,0,0,0,0,2014,1989,25
6400000,41290,6950000,7700000,155,D,Leilighet,1,0,0,0,0,2014,1990,24
6390000,54153,6390000,6700000,118,D,Tomannsbolig,1,0,0,0,0,2014,2004,10
6350000,46691,6500000,6500000,136,G,Tomannsbolig,1,0,0,0,0,2014,1949,65
6350000,38485,6650000,7400000,165,F,Leilighet,1,0,0,0,0,2014,1982,32
6350000,44718,5950000,6000000,142,C,Rekkehus,1,0,0,0,0,2014,2003,11
6300000,54501,6300000,6300000,116,D,Rekkehus,1,0,0,0,0,2014,1960,54
6300000,51821,6100000,6100000,122,G,Rekkehus,1,0,0,0,0,2014,1960,54
6300000,56700,5500000,5500000,112,D,Leilighet,1,0,0,0,0,2014,1990,24
6300000,56770,6490000,6500000,111,D,Enebolig,1,0,0,0,0,2014,2012,2
6250000,58411,5900000,5900000,107,G,Tomannsbolig,1,0,0,0,0,2014,1950,64
6250000,50000,5900000,6100000,125,F,Rekkehus,1,0,0,0,0,2014,1957,57
6220000,51833,5490000,5600000,120,F,Rekkehus,1,0,0,0,0,2014,1950,64
6200000,47328,5600000,5600000,131,E,Rekkehus,1,0,0,0,0,2014,1972,42
6200000,46269,6200000,6200000,134,E,Rekkehus,1,0,0,0,0,2014,1981,33
6190000,51583,6190000,6200000,120,F,Rekkehus,1,0,0,0,0,2014,1978,36
6150000,52564,6200000,6200000,117,G,Tomannsbolig,1,0,0,0,0,2014,1948,66
6150000,52119,6100000,6100000,118,F,Rekkehus,1,0,0,0,0,2014,1979,35
6150000,40728,5990000,6100000,151,E,Tomannsbolig,1,0,0,0,0,2014,1988,26
6125000,44708,5990000,6000000,137,F,Rekkehus,1,0,0,0,0,2014,1981,33
6100000,55963,6100000,6100000,109,E,Tomannsbolig,1,0,0,0,0,2014,1955,59
6100000,57713,5990000,6000000,106,G,Rekkehus,1,0,0,0,0,2014,1960,54
6100000,62560,6200000,6200000,98,E,Leilighet,1,0,0,0,0,2014,2005,9
6100000,84722,5800000,5500000,72,D,Leilighet,1,0,0,0,0,2014,2006,8
6100000,72619,5700000,5700000,84,G,Leilighet,1,0,0,0,0,2014,2008,6
6050000,62371,5690000,5750000,97,E,Enebolig,1,0,0,0,0,2014,1997,17
6050000,46183,6490000,7100000,131,D,Tomannsbolig,1,0,0,0,0,2014,2008,6
6025000,48595,6100000,6100000,124,E,Rekkehus,1,0,0,0,0,2014,1995,19
6000000,57143,7100000,7100000,105,G,Tomannsbolig,1,0,0,0,0,2014,1932,82
6000000,36585,6400000,6400000,164,F,Rekkehus,1,0,0,0,0,2014,1976,38
6000000,34884,6150000,6150000,172,F,Rekkehus,1,0,0,0,0,2014,1977,37
6000000,40541,6150000,6800000,148,F,Rekkehus,1,0,0,0,0,2014,1979,35
6000000,53097,5900000,6200000,113,D,Leilighet,1,0,0,0,0,2014,2001,13
5950000,50188,6300000,6300000,122,E,Rekkehus,1,0,0,0,0,2014,1956,58
5920000,59798,5750000,5900000,99,G,Leilighet,1,0,0,0,0,2014,1982,32
5900000,56731,5490000,5500000,104,D,Leilighet,1,0,0,0,0,2014,2006,8
5875000,50647,5980000,6050000,116,F,Rekkehus,1,0,0,0,0,2014,1983,31
5850000,36335,5990000,#NULL!,161,F,Tomannsbolig,1,0,0,0,0,2014,1953,61
5850000,47561,5990000,6300000,123,E,Tomannsbolig,1,0,0,0,0,2014,1996,18
5850000,65000,5900000,5900000,90,C,Rekkehus,1,0,0,0,0,2014,2007,7
5800000,57988,5950000,6000000,102,E,Leilighet,1,0,0,0,0,2014,1988,26
5800000,57426,5600000,5600000,101,E,Leilighet,1,0,0,0,0,2014,2001,13
5790000,56765,5790000,6000000,102,E,Leilighet,1,0,0,0,0,2014,2007,7
5775000,41547,5690000,5700000,139,G,Enebolig,1,0,0,0,0,2014,1937,77
5770000,48083,5900000,5900000,120,G,Tomannsbolig,1,0,0,0,0,2014,1949,65
5750000,46072,5400000,5400000,126,G,Leilighet,1,0,0,0,0,2014,1918,96
5700000,47107,5500000,5600000,121,F,Tomannsbolig,1,0,0,0,0,2014,1972,42
5700000,56436,5500000,5500000,101,D,Leilighet,1,0,0,0,0,2014,2006,8
5650000,48329,5400000,5400000,117,E,Rekkehus,1,0,0,0,0,2014,1983,31
5600000,65882,4950000,5200000,85,F,Tomannsbolig,1,0,0,0,0,2014,1952,62
5600000,40876,5700000,6000000,137,F,Leilighet,1,0,0,0,0,2014,1985,29
5600000,60921,5490000,5500000,92,D,Leilighet,1,0,0,0,0,2014,2005,9
5550000,69783,5490000,5500000,81,C,Tomannsbolig,1,0,0,0,0,2014,1954,60
5550000,53365,5300000,5300000,104,G,Tomannsbolig,1,0,0,0,0,2014,1955,59
5505000,61854,4990000,5200000,89,G,Tomannsbolig,1,0,0,0,0,2014,1965,49
5500000,47301,4990000,5250000,119,G,Leilighet,1,0,0,0,0,2014,1900,114
5500000,64706,5950000,6000000,85,G,Tomannsbolig,1,0,0,0,0,2014,1937,77
5500000,58511,5500000,6200000,94,D,Tomannsbolig,1,0,0,0,0,2014,2013,1
5470000,55253,5690000,6200000,99,C,Tomannsbolig,1,0,0,0,0,2014,2009,5
5400000,83291,4950000,5100000,65,F,Leilighet,1,0,0,0,0,2014,1924,90
5400000,54545,5000000,5000000,99,G,Enebolig,1,0,0,0,0,2014,1950,64
5400000,55102,4990000,5250000,98,G,Leilighet,1,0,0,0,0,2014,1952,62
5400000,36000,5600000,5600000,150,F,Leilighet,1,0,0,0,0,2014,1978,36
5400000,59341,5300000,5600000,91,E,Leilighet,1,0,0,0,0,2014,2004,10
5375000,67188,4800000,4800000,80,G,Leilighet,1,0,0,0,0,2014,1914,100
5375000,76786,4900000,4900000,70,E,Leilighet,1,0,0,0,0,2014,2006,8
5350000,63690,4990000,5000000,84,D,Leilighet,1,0,0,0,0,2014,2007,7
5300000,56383,4990000,5100000,94,F,Tomannsbolig,1,0,0,0,0,2014,1950,64
5275000,53283,5400000,5400000,99,F,Leilighet,1,0,0,0,0,2014,1987,27
5250000,38043,4790000,4800000,138,F,Leilighet,1,0,0,0,0,2014,1983,31
5250000,66686,4990000,5000000,79,F,Leilighet,1,0,0,0,0,2014,1984,30
5250000,57099,5400000,5400000,92,E,Leilighet,1,0,0,0,0,2014,1994,20
5250000,44872,5290000,5400000,117,D,Tomannsbolig,1,0,0,0,0,2014,2002,12
5200000,45269,4990000,5100000,115,E,Leilighet,1,0,0,0,0,2014,1938,76
5200000,59091,5290000,5400000,88,G,Leilighet,1,0,0,0,0,2014,1940,74
5200000,34899,4990000,5000000,149,F,Leilighet,1,0,0,0,0,2014,1977,37
5200000,73080,4450000,4450000,73,C,Leilighet,1,0,0,0,0,2014,1989,25
5200000,57778,4750000,4750000,90,F,Leilighet,1,0,0,0,0,2014,1994,20
5200000,63415,5200000,5500000,82,C,Rekkehus,1,0,0,0,0,2014,2006,8
5150000,51500,4970000,4970000,100,F,Leilighet,1,0,0,0,0,2014,1979,35
5150000,66883,4900000,4900000,77,C,Enebolig,1,0,0,0,0,2014,2012,2
5150000,66883,4900000,4900000,77,C,Enebolig,1,0,0,0,0,2014,2012,2
5130000,52347,5130000,5400000,98,G,Tomannsbolig,1,0,0,0,0,2014,1936,78
5100000,51000,5190000,5500000,100,G,Tomannsbolig,1,0,0,0,0,2014,1931,83
5100000,52577,5300000,5300000,97,G,Tomannsbolig,1,0,0,0,0,2014,1939,75
5100000,57303,4990000,5350000,89,D,Leilighet,1,0,0,0,0,2014,2008,6
5060000,54409,4990000,#NULL!,93,F,Rekkehus,1,0,0,0,0,2014,1953,61
5050000,44192,4790000,4800000,122,G,Leilighet,1,0,0,0,0,2014,1950,64
5030000,42627,4700000,4700000,118,F,Leilighet,1,0,0,0,0,2014,1977,37
5000000,44248,5150000,5150000,113,G,Tomannsbolig,1,0,0,0,0,2014,1936,78
5000000,64103,4700000,4800000,78,F,Leilighet,1,0,0,0,0,2014,1963,51
5000000,62500,4000000,4100000,80,F,Leilighet,1,0,0,0,0,2014,1996,18
5000000,57500,5100000,5200000,87,C,Leilighet,1,0,0,0,0,2014,2005,9
4990000,52526,4990000,5100000,95,G,Leilighet,1,0,0,0,0,2014,1939,75
4950000,55000,4900000,5000000,90,G,Leilighet,1,0,0,0,0,2014,1981,33
4950000,53245,4850000,4850000,93,D,Leilighet,1,0,0,0,0,2014,1984,30
4930000,72211,4500000,4500000,69,D,Leilighet,1,0,0,0,0,2014,2001,13
4900000,39837,4700000,4700000,123,E,Leilighet,1,0,0,0,0,2014,1948,66
4900000,42609,4800000,4800000,115,G,Leilighet,1,0,0,0,0,2014,1953,61
4900000,58157,4690000,4700000,86,G,Leilighet,1,0,0,0,0,2014,1980,34
4900000,46373,4850000,4850000,107,E,Leilighet,1,0,0,0,0,2014,1983,31
4870000,62562,4090000,4300000,80,E,Leilighet,1,0,0,0,0,2014,1986,28
4850000,60625,3790000,4000000,80,G,Rekkehus,1,0,0,0,0,2014,1950,64
4850000,42931,4890000,5750000,117,F,Rekkehus,1,0,0,0,0,2014,1956,58
4850000,64522,4700000,4700000,77,E,Leilighet,1,0,0,0,0,2014,1988,26
4850000,72388,4650000,4650000,67,C,Leilighet,1,0,0,0,0,2014,2005,9
4850000,64667,4950000,5000000,75,C,Leilighet,1,0,0,0,0,2014,2008,6
4820000,59506,4400000,4400000,81,F,Leilighet,1,0,0,0,0,2014,1985,29
4800000,60000,3990000,4000000,80,F,Rekkehus,1,0,0,0,0,2014,1957,57
4800000,62338,4690000,5000000,77,E,Leilighet,1,0,0,0,0,2014,1978,36
4800000,55843,4990000,5100000,86,F,Leilighet,1,0,0,0,0,2014,2004,10
4750000,41253,4900000,5300000,118,F,Leilighet,1,0,0,0,0,2014,1980,34
4750000,41652,4650000,4650000,115,E,Leilighet,1,0,0,0,0,2014,1983,31
4700000,47000,4690000,4700000,100,G,Leilighet,1,0,0,0,0,2014,1979,35
4700000,64614,4600000,4600000,73,G,Leilighet,1,0,0,0,0,2014,1984,30
4670000,42844,4990000,5300000,109,D,Leilighet,1,0,0,0,0,2014,2008,6
4650000,65493,4500000,4500000,71,D,Leilighet,1,0,0,0,0,2014,2008,6
4620000,60789,4400000,4400000,76,G,Tomannsbolig,1,0,0,0,0,2014,1953,61
4600000,40708,4690000,4800000,113,G,Tomannsbolig,1,0,0,0,0,2014,1937,77
4600000,50549,3800000,#NULL!,91,G,Rekkehus,1,0,0,0,0,2014,1953,61
4600000,41818,4800000,4800000,110,G,Leilighet,1,0,0,0,0,2014,1976,38
4600000,53426,4690000,4700000,88,D,Leilighet,1,0,0,0,0,2014,1980,34
4600000,40917,4390000,4400000,115,F,Leilighet,1,0,0,0,0,2014,1984,30
4600000,69697,4300000,4300000,66,D,Leilighet,1,0,0,0,0,2014,2006,8
4590000,40652,4590000,5000000,113,F,Leilighet,1,0,0,0,0,2014,1979,35
4550000,48404,4600000,4600000,94,G,Rekkehus,1,0,0,0,0,2014,1951,63
4550000,67910,4500000,4550000,67,D,Leilighet,1,0,0,0,0,2014,2000,14
4530000,61787,4300000,4300000,75,D,Leilighet,1,0,0,0,0,2014,1996,18
4500000,55556,4400000,4400000,81,F,Leilighet,1,0,0,0,0,2014,1963,51
4460000,62849,4350000,4460000,71,D,Leilighet,1,0,0,0,0,2014,2011,3
4450000,63571,4100000,4150000,70,F,Leilighet,1,0,0,0,0,2014,1962,52
4450000,58553,4290000,4350000,76,D,Leilighet,1,0,0,0,0,2014,2000,14
4410000,55125,3990000,4100000,80,E,Leilighet,1,0,0,0,0,2014,2000,14
4410000,63913,4000000,4200000,69,D,Leilighet,1,0,0,0,0,2014,2008,6
4400000,66667,4400000,4400000,66,F,Leilighet,1,0,0,0,0,2014,1906,108
4400000,38938,4450000,4700000,113,G,Rekkehus,1,0,0,0,0,2014,1961,53
4400000,44000,4395000,4650000,100,G,Leilighet,1,0,0,0,0,2014,1977,37
4400000,59196,4200000,4200000,76,G,Leilighet,1,0,0,0,0,2014,1982,32
4400000,42982,3800000,3800000,103,E,Leilighet,1,0,0,0,0,2014,1983,31
4400000,45023,4300000,4300000,99,F,Leilighet,1,0,0,0,0,2014,1984,30
4400000,53101,4490000,4500000,83,E,Leilighet,1,0,0,0,0,2014,2003,11
4365000,39159,4250000,4250000,112,F,Leilighet,1,0,0,0,0,2014,1981,33
4320000,39295,4700000,4700000,110,F,Leilighet,1,0,0,0,0,2014,1985,29
4300000,64449,3950000,4000000,67,D,Leilighet,1,0,0,0,0,2014,1996,18
4300000,67586,4100000,4100000,65,F,Leilighet,1,0,0,0,0,2014,1996,18
4300000,71667,3790000,3800000,60,D,Leilighet,1,0,0,0,0,2014,2008,6
4275000,49709,4275000,4500000,86,G,Rekkehus,1,0,0,0,0,2014,1959,55
4250000,50595,3990000,4150000,84,G,Leilighet,1,0,0,0,0,2014,1939,75
4250000,34000,4250000,4250000,125,F,Leilighet,1,0,0,0,0,2014,1978,36
4250000,50017,4300000,4300000,87,E,Leilighet,1,0,0,0,0,2014,1980,34
4250000,49449,4390000,4400000,88,E,Leilighet,1,0,0,0,0,2014,1980,34
4250000,42768,4250000,4400000,102,G,Leilighet,1,0,0,0,0,2014,1983,31
4250000,56667,3990000,4000000,75,E,Rekkehus,1,0,0,0,0,2014,1998,16
4230000,61304,3990000,4000000,69,C,Leilighet,1,0,0,0,0,2014,2001,13
4200000,42426,4290000,4700000,99,F,Leilighet,1,0,0,0,0,2014,1979,35
4200000,56590,3980000,4050000,76,G,Leilighet,1,0,0,0,0,2014,1982,32
4200000,58333,4090000,4150000,72,D,Leilighet,1,0,0,0,0,2014,2006,8
4200000,73684,3990000,4200000,57,D,Leilighet,1,0,0,0,0,2014,2007,7
4175000,70763,3490000,3600000,59,C,Leilighet,1,0,0,0,0,2014,2005,9
4150000,44624,3600000,3600000,93,G,Tomannsbolig,1,0,0,0,0,2014,1958,56
4150000,60145,3700000,3700000,69,G,Leilighet,1,0,0,0,0,2014,1963,51
4150000,57639,3990000,4100000,72,D,Leilighet,1,0,0,0,0,2014,2001,13
4150000,63846,3900000,3900000,65,D,Leilighet,1,0,0,0,0,2014,2007,7
4100000,56164,3390000,3400000,73,G,Tomannsbolig,1,0,0,0,0,2014,1950,64
4100000,54667,4390000,4400000,75,G,Tomannsbolig,1,0,0,0,0,2014,1950,64
4100000,56531,4100000,4100000,73,G,Leilighet,1,0,0,0,0,2014,1952,62
4100000,54816,4600000,4600000,77,F,Leilighet,1,0,0,0,0,2014,1988,26
4100000,68428,3890000,3900000,60,D,Leilighet,1,0,0,0,0,2014,2002,12
4090000,52438,3950000,3950000,78,G,Leilighet,1,0,0,0,0,2014,1963,51
4050000,40500,4290000,4300000,100,F,Leilighet,1,0,0,0,0,2014,1979,35
4050000,54376,4000000,4100000,77,E,Leilighet,1,0,0,0,0,2014,1994,20
4050000,54376,4000000,4100000,77,E,Leilighet,1,0,0,0,0,2014,1994,20
4050000,72321,3500000,3500000,56,D,Leilighet,1,0,0,0,0,2014,2006,8
4000000,50000,4000000,4000000,80,G,Leilighet,1,0,0,0,0,2014,1954,60
4000000,51290,4050000,4150000,78,G,Leilighet,1,0,0,0,0,2014,1962,52
4000000,56357,3990000,4000000,71,G,Leilighet,1,0,0,0,0,2014,1985,29
4000000,49383,3700000,3700000,81,E,Leilighet,1,0,0,0,0,2014,1988,26
4000000,55556,4000000,4050000,72,C,Leilighet,1,0,0,0,0,2014,2006,8
3950000,64754,3500000,3500000,61,C,Leilighet,1,0,0,0,0,2014,2006,8
3925000,37028,4100000,4100000,106,G,Enebolig,1,0,0,0,0,2014,1898,116
3925000,58582,3990000,4100000,67,D,Leilighet,1,0,0,0,0,2014,2001,13
3915000,56739,3700000,3700000,69,C,Leilighet,1,0,0,0,0,2014,2010,4
3900000,47561,3800000,3800000,82,G,Leilighet,1,0,0,0,0,2014,1953,61
3900000,59091,3690000,3700000,66,D,Leilighet,1,0,0,0,0,2014,2004,10
3890000,73396,3790000,#NULL!,53,D,Leilighet,1,0,0,0,0,2014,2008,6
3820000,58769,3750000,3750000,65,E,Leilighet,1,0,0,0,0,2014,1987,27
3800000,67857,3390000,3520000,56,D,Leilighet,1,0,0,0,0,2014,1999,15
3770000,44093,3990000,4200000,86,G,Leilighet,1,0,0,0,0,2014,1980,34
3750000,50213,3980000,4000000,75,E,Rekkehus,1,0,0,0,0,2014,1991,23
3750000,55147,3700000,3800000,68,D,Leilighet,1,0,0,0,0,2014,2005,9
3730000,55672,3650000,3650000,67,D,Leilighet,1,0,0,0,0,2014,2003,11
3650000,49324,3700000,3700000,74,G,Leilighet,1,0,0,0,0,2014,1958,56
3650000,48602,3590000,3600000,76,F,Leilighet,1,0,0,0,0,2014,1977,37
3645000,53603,3600000,#NULL!,68,D,Leilighet,1,0,0,0,0,2014,1993,21
3640000,46667,3740000,3740000,78,G,Leilighet,1,0,0,0,0,2014,1913,101
3640000,51174,3700000,3900000,72,F,Leilighet,1,0,0,0,0,2014,1984,30
3600000,40717,3690000,3700000,89,G,Leilighet,1,0,0,0,0,2014,1950,64
3600000,52174,3790000,3900000,69,D,Leilighet,1,0,0,0,0,2014,2001,13
3600000,58065,3490000,3700000,62,D,Leilighet,1,0,0,0,0,2014,2007,7
